,0,1,2,3,4
/home/rjb255/researchProject/researchProject/data/big/qsar_data/CHEMBL5990.csv,0.47564092504890376,0.3208233810272294,0.3208233810272294,0.3208233810272294,0.3208233810272294
/home/rjb255/researchProject/researchProject/data/big/qsar_data/CHEMBL5762.csv,7.099748146989103e-30,7.099748146989103e-30,7.099748146989103e-30,7.099748146989103e-30,7.099748146989103e-30
/home/rjb255/researchProject/researchProject/data/big/qsar_data/CHEMBL3337.csv,1.8675671068728896,0.8860021049384086,0.5282162990355063,0.3697939082100279,0.2563354923255679
/home/rjb255/researchProject/researchProject/data/big/qsar_data/CHEMBL3528.csv,0.32183681141199966,0.08736662415633775,0.08736662415633775,0.08736662415633775,0.08736662415633775
/home/rjb255/researchProject/researchProject/data/big/qsar_data/CHEMBL5337.csv,0.3733652496467365,0.24311586296865154,0.22571182815445212,0.15613677778776555,0.08273466797696716
/home/rjb255/researchProject/researchProject/data/big/qsar_data/CHEMBL4631.csv,1.9788789908980169,1.1101997080708879,0.7566462922139903,0.651587457117548,0.5305295036967183
/home/rjb255/researchProject/researchProject/data/big/qsar_data/CHEMBL5413.csv,1.6330039274247343,1.5215302521530174,1.4104804155913788,0.8048871968573224,0.6275014804453367
/home/rjb255/researchProject/researchProject/data/big/qsar_data/CHEMBL3186.csv,0.45318195041011844,0.07750629978912524,0.07750629978912524,0.07750629978912524,0.07750629978912524
/home/rjb255/researchProject/researchProject/data/big/qsar_data/CHEMBL1866.csv,0.5485745459326684,0.40448299121821507,0.33421556385706624,0.21685411358287676,0.21685411358287676
/home/rjb255/researchProject/researchProject/data/big/qsar_data/CHEMBL2097163.csv,0.5188052445954608,0.29180332051774827,0.29180332051774827,0.29180332051774827,0.29180332051774827
/home/rjb255/researchProject/researchProject/data/big/qsar_data/CHEMBL5332.csv,0.7122312282751494,0.5258495854019108,0.18413933423043538,0.13065388743508408,0.10522852226914595
/home/rjb255/researchProject/researchProject/data/big/qsar_data/CHEMBL4941.csv,1.2841001788347404,0.86328894169961,0.4688062684935666,0.3876001879514058,0.2672557174750011
/home/rjb255/researchProject/researchProject/data/big/qsar_data/CHEMBL2208.csv,1.245382594468731,1.1587441434157912,1.2263251829325867,1.290239496625249,1.230239626506389
/home/rjb255/researchProject/researchProject/data/big/qsar_data/CHEMBL1871.csv,1.4133865071185694,1.93903959287291,1.4524403774801824,1.4926862588271068,1.4687881106729845
/home/rjb255/researchProject/researchProject/data/big/qsar_data/CHEMBL1741186.csv,0.4219340640072625,0.5244846313583051,0.1838124576875176,0.14124862084301226,0.11489673378884842
/home/rjb255/researchProject/researchProject/data/big/qsar_data/CHEMBL1921662.csv,0.6784949734226228,0.4537369721279311,0.4537369721279311,0.4537369721279311,0.4537369721279311
/home/rjb255/researchProject/researchProject/data/big/qsar_data/CHEMBL4361.csv,0.6205693799439664,0.728649139432771,0.5342263780065282,0.4251043671955939,0.3798529320360756
/home/rjb255/researchProject/researchProject/data/big/qsar_data/CHEMBL227.csv,4.834815595749671,1.95306481883609,1.6644704535748656,0.8767409984819288,0.8006139460331356
/home/rjb255/researchProject/researchProject/data/big/qsar_data/CHEMBL3906.csv,0.9824541731953935,0.5043573303835354,0.43942390734870185,0.3882468995225588,0.3882468995225588
/home/rjb255/researchProject/researchProject/data/big/qsar_data/CHEMBL3374.csv,0.8993940781845287,0.8945153369231397,0.8530451920608761,0.9233378135655946,0.7659619189827175
/home/rjb255/researchProject/researchProject/data/big/qsar_data/CHEMBL2654.csv,0.597250873188142,0.3036187264224668,0.3036187264224668,0.3036187264224668,0.3036187264224668
/home/rjb255/researchProject/researchProject/data/big/qsar_data/CHEMBL3154.csv,0.8931066977954625,1.1095284747709164,0.5208625887847719,0.43766799097070164,0.3929661338458239
/home/rjb255/researchProject/researchProject/data/big/qsar_data/CHEMBL2468.csv,0.8765314157979052,0.6657118355093072,0.5899057624245545,0.6405530481867634,0.6009947996032472
/home/rjb255/researchProject/researchProject/data/big/qsar_data/CHEMBL3317.csv,0.4709627863931456,0.2738536225982132,0.2738536225982132,0.2738536225982132,0.2738536225982132
/home/rjb255/researchProject/researchProject/data/big/qsar_data/CHEMBL2276.csv,1.5132016096377658,1.917484421387736,1.290278836047048,1.0632783104270123,0.8811759922508775
/home/rjb255/researchProject/researchProject/data/big/qsar_data/CHEMBL5767.csv,0.9433022816955821,0.7057196158034159,0.5956693962339599,0.39627595590246756,0.22475563211447844
/home/rjb255/researchProject/researchProject/data/big/qsar_data/CHEMBL2590.csv,1.7326352291266978,1.5823154718797616,1.457163947014157,1.2761980890758198,0.8533231254231504
/home/rjb255/researchProject/researchProject/data/big/qsar_data/CHEMBL286.csv,2.7832791990635344,2.913400723808731,2.798202974731137,2.330577285294018,1.7575922422207713
/home/rjb255/researchProject/researchProject/data/big/qsar_data/CHEMBL4958.csv,0.30153350854140926,0.264924663307537,0.11786438984999456,0.09801156264180447,0.07316118960491813
/home/rjb255/researchProject/researchProject/data/big/qsar_data/CHEMBL3897.csv,0.6176630082920125,0.3204512442065711,0.5935282906967443,0.1595321912137236,0.11148650432937225
/home/rjb255/researchProject/researchProject/data/big/qsar_data/CHEMBL1907596.csv,3.177009686709029,2.859688133917902,3.0796019789975166,2.6216368631274345,2.1471845220067327
/home/rjb255/researchProject/researchProject/data/big/qsar_data/CHEMBL3160.csv,1.6298963824056416,1.2049702466414458,1.4662892620300803,0.8858893730155688,0.7410950237862346
