,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
region_of_disagreement,0.431592238719994,0.46267047426509356,0.4480240085521707,0.45353312040793325,0.3847645954705763,0.3740077376224945,0.3679438548499904,0.37814751971723254,0.3877831206357864,0.39525248966310256,0.40433449087227413,0.40214064161590923,0.41196703960227765,0.394286499117362,0.373833895642002,0.37475419624646106,0.37635363082856216,0.3841106859766865,0.38046444258460255,0.3835089510085777,0.36482182661355267,0.35077132020222557,0.3418648575787846,0.3428944293761084,0.34225979428642644,0.33734401566426797,0.33562333992763604,0.33465712170600653,0.33615026511859336,0.33705116024137455,0.33616325012025555,0.33890095524720787,0.34105878855304744,0.34332299327068827,0.34532886463536644,0.3476085440179557,0.33640485995815,0.3351895736496068,0.31612798039451984,0.32498678092865235,0.32438503680830894,0.32686103639056824,0.3264273271099947,0.3254513114083876,0.32573628343555344,0.32019683792928433,0.3190844459168368,0.3338109149004754,0.3378747151689761,0.3401765192237094,0.3477674935649551
