,5,105,205,305,405,505,605,705,805,905,1005,1105,1205,1305,1405,1505,1605,1705,1805,1905
region_of_disagreement,0.8847269978052488,0.7798191760482934,0.637322827855291,0.5890169968291523,0.48341152535744664,0.43878818470278746,0.3942471758794292,0.3589311883636491,0.3353196458004535,0.2910408884030863,0.27040687825590165,0.25275029451514514,0.23958181557677322,0.21242527675087408,0.20021433341369757,0.18731260727403012,0.17928984325853897,0.17928984325853897,0.17928984325853897,0.17928984325853897
broad_base,0.8847269978052488,0.8490373014544484,0.9104331676593395,0.607889397761306,0.5743851636057242,0.4997181443886691,0.465287090823183,0.4490751610709111,0.41116146765833933,0.38586133362569175,0.35967665697670637,0.34991038980427436,0.2972377608588585,0.2514666152742448,0.2168620755907123,0.19372903764360633,0.1776026649101518,0.1776026649101518,0.1776026649101518,0.1776026649101518
base,0.8847269978052488,0.9473381987411285,0.7668464708550842,0.6708500519886952,0.6366465526942944,0.5609422988614295,0.5351747323398293,0.49982864764715607,0.4573670169276004,0.3688319808097375,0.3348866292639837,0.29663697337105843,0.27969191576508645,0.2617886842805775,0.2265902652553956,0.20514532278057093,0.1815123033031485,0.1815123033031485,0.1815123033031485,0.1815123033031485
