,5,105,205,305,405,505,605,705,805,905,1005,1105,1205,1305,1405,1505,1605,1705,1805,1905
rod_hotspots,1.43789768237385,1.3567231604477505,1.0687337318208978,0.6931090926179252,0.5480401874804037,0.431290754335699,0.33654835393520693,0.3105475640871908,0.23907941062298085,0.20868861285888557,0.17995236225703934,0.16451440744216242,0.15633636355916877,0.15633636355916877,0.15633636355916877,0.15633636355916877,0.15633636355916877,0.15633636355916877,0.15633636355916877,0.15633636355916877
region_of_disagreement,1.43789768237385,1.223207986081966,0.8885371386467512,0.5197163102542129,0.43032402031930994,0.38686256577891975,0.31751930422498126,0.28291189081744517,0.2419726686704219,0.2155435849570482,0.18631905236746954,0.17037888047299943,0.1568322606229318,0.1568322606229318,0.1568322606229318,0.1568322606229318,0.1568322606229318,0.1568322606229318,0.1568322606229318,0.1568322606229318
base,1.43789768237385,1.1567384533839487,1.313220473712253,1.3798186288232046,1.4236797164709816,1.1653865134168997,0.8228551257369988,0.694697360652014,0.4734044290908115,0.33314503909380777,0.2839873062501289,0.24284881873022005,0.15616476822340347,0.15616476822340347,0.15616476822340347,0.15616476822340347,0.15616476822340347,0.15616476822340347,0.15616476822340347,0.15616476822340347
