,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
base,0.43864027273425565,0.4148161724246068,0.4469920726212023,0.4312275144077367,0.4305683789984767,0.40811949089042654,0.4053476561684164,0.40675505449244764,0.395746542437422,0.3982151240171062,0.409049062903333,0.41396186110381067,0.4083755385682912,0.3708173995275248,0.36901315750253294,0.36093747365826073,0.35846858832270867,0.3282282199587272,0.341313311823236,0.34126933066524345,0.3366245958610668,0.31446664968777044,0.3073358623390509,0.2985170873431206,0.2993672138028084,0.28901662564029773,0.2896100682563476,0.2827047655469132,0.2741559397686522,0.2716691310241775,0.2638896964417324,0.2680149734187629,0.2621988839689056,0.2563042182002358,0.2593487388018304,0.25464874332907605,0.2501113003103674,0.25197508434001215,0.253730065824905,0.25345120582990516,0.252048152206732,0.250291564110247,0.2472187681370152,0.2498508227229647,0.2479339061258651,0.24696913098106799,0.2453975639529645,0.24490314589422804,0.2422636243208572,0.24067118737056867,0.23773112668118962
