1.437897682373850072e+00 1.346888584733474614e+00 1.319948317632195556e+00 1.325463594709810566e+00 1.505089794248740231e+00 1.546197935244899346e+00 1.340190730852117929e+00 1.230132144068777356e+00 1.195536089256240775e+00 1.166436073892327396e+00
1.437897682373850072e+00 1.450649453410388645e+00 1.484015453163888942e+00 1.466795594335966735e+00 1.561940285894942271e+00 1.473693792667150504e+00 1.462297490978863967e+00 1.368306571478400846e+00 1.338815406858616663e+00 1.348979652945771379e+00
1.437897682373850072e+00 1.229295360282307126e+00 1.317685465034938108e+00 1.298895489606447295e+00 1.327398948174741244e+00 1.353163687726671505e+00 1.336228936737279271e+00 1.357556164888210182e+00 1.392712900007165411e+00 1.372208826893540179e+00
