,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
broad_base,0.431592238719994,0.5032932999998897,0.38120148511361973,0.342426764406284,0.321307400459537,0.321372763739108,0.3253418929948242,0.3271036635087408,0.3036418412733405,0.2981190620900884,0.30856226082074695,0.29947927072418873,0.2889443264100413,0.27737419180694156,0.276928347421097,0.27671218559716587,0.28033066919395827,0.279661310703004,0.26578971670471896,0.26571161328864723,0.2668837300627718,0.2659778774914706,0.2664568093301511,0.2627513034009884,0.25867077393319376,0.2473322555634464,0.2448765256655383,0.24323067529610776,0.23971600370769872,0.24324723295476872,0.24516583422978083,0.2461151851060265,0.24475519889933597,0.24509203495595877,0.24537551207174388,0.24971374837871652,0.24989393959684192,0.2527548779872286,0.2521825755711248,0.25266755976483213,0.2529077967809602,0.25407931612938683,0.25022306033830416,0.2515842907757049,0.25296420473225717,0.24767245020980996,0.2496768085507008,0.24892870747736862,0.2469867745165507,0.24913101641587787,0.24415786595869612
