,0,1,2,3,4,5,6,7,8
/home/rjb255/University/ChemEng/ResearchProject/data/big/qsar_with_lims/CHEMBL3571.csv,1.0,0.6252508778288121,0.5923201578614448,0.3942645905094936,0.36630892879744703,0.25698215198848307,0.20990633510667828,0.18695969262161893,0.15876585253990633
/home/rjb255/University/ChemEng/ResearchProject/data/big/qsar_with_lims/CHEMBL1827.csv,0.9999999999999997,0.514304350429349,0.3752387067309008,0.2962339880827454,0.2544563774118099,0.19780582717273162,0.15491459714344138,0.13728902173496593,0.10871932973685855
/home/rjb255/University/ChemEng/ResearchProject/data/big/qsar_with_lims/CHEMBL1907609.csv,0.9999999999999997,0.3722813717363897,0.2634953931366192,0.18105171299813472,0.13956597940424972,0.10080585171028973,0.06698932895722995,0.05552759576911375,0.03674048689917452
/home/rjb255/University/ChemEng/ResearchProject/data/big/qsar_with_lims/CHEMBL4630.csv,1.0,0.17491081833630737,0.14906529945548513,0.13335852892867162,0.11841306079023221,0.0963347572553018,0.08485170879915262,0.06656589202993723,0.06463024628050813
/home/rjb255/University/ChemEng/ResearchProject/data/big/qsar_with_lims/CHEMBL251.csv,1.0,0.5311969025530049,0.4350553446278638,0.3428104809671162,0.2924264426888781,0.2716328775548898,0.2501041371455717,0.23002219884070954,0.2144197842362035
/home/rjb255/University/ChemEng/ResearchProject/data/big/qsar_with_lims/CHEMBL206.csv,1.0,0.28455697401794355,0.16607850848778852,0.13604099379470563,0.12551955816634855,0.10722286336840683,0.1006521679405197,0.08988968333191405,0.08829788638813042
/home/rjb255/University/ChemEng/ResearchProject/data/big/qsar_with_lims/CHEMBL4722.csv,1.0,0.7153713900584665,0.526922374874813,0.47578864620359657,0.3997478047145826,0.3806747830098168,0.3402126924043067,0.3238688795402961,0.3014454914422079
/home/rjb255/University/ChemEng/ResearchProject/data/big/qsar_with_lims/CHEMBL2637.csv,1.0,0.1953538192027982,0.15220639717237683,0.14091500107525906,0.1051086291706341,0.07112977614064013,0.04947610640744603,0.03801417232596248,0.025404328928814515
/home/rjb255/University/ChemEng/ResearchProject/data/big/qsar_with_lims/CHEMBL299.csv,1.0,0.14607280935116565,0.12903781749505355,0.08583207435577607,0.06940364603237187,0.05252918745018868,0.040143182902312634,0.03143317515440264,0.02275446154816719
/home/rjb255/University/ChemEng/ResearchProject/data/big/qsar_with_lims/CHEMBL1871.csv,1.0000000000000004,0.3267294229503229,0.25229656300625114,0.2337983184537468,0.23568408144599828,0.21800358682586526,0.17780747886055154,0.14411674337029828,0.1174922313484511
/home/rjb255/University/ChemEng/ResearchProject/data/big/qsar_with_lims/CHEMBL1907596.csv,1.0,0.33120420451632193,0.1952755771560052,0.12368559585474101,0.08243347090883159,0.07330651245758821,0.047824699323781666,0.04388083290904778,0.032977849214108644
/home/rjb255/University/ChemEng/ResearchProject/data/big/qsar_with_lims/CHEMBL253.csv,1.0000000000000002,0.32103757794967996,0.2626897149438932,0.22498472532212985,0.18774644438132265,0.1681620309009464,0.15872537183825305,0.15343391580048438,0.13395714605499023
/home/rjb255/University/ChemEng/ResearchProject/data/big/qsar_with_lims/CHEMBL2276.csv,1.0,0.2597132761422062,0.18360121694292278,0.1272066560976995,0.10790042058019816,0.10018520950668183,0.07853866694089269,0.06955201899002923,0.052667039459893296
/home/rjb255/University/ChemEng/ResearchProject/data/big/qsar_with_lims/CHEMBL2527.csv,0.9999999999999997,0.43453041795759334,0.3066106077548153,0.2658470621546849,0.23649656036977434,0.1567204908224545,0.09208733037260096,0.0703661327767346,0.04885737738143663
/home/rjb255/University/ChemEng/ResearchProject/data/big/qsar_with_lims/CHEMBL3473.csv,1.0,0.5235297620670127,0.3315315700243154,0.2761110870997164,0.24260566596421348,0.19702778822928094,0.14521467287331968,0.09953112258610003,0.04877353204306932
/home/rjb255/University/ChemEng/ResearchProject/data/big/qsar_with_lims/CHEMBL2093869.csv,1.0,0.18409920211381425,0.13359146577613729,0.1062581456238519,0.08325721621764597,0.07704531381577603,0.0629575304923641,0.04907623594115931,0.04137139351832606
/home/rjb255/University/ChemEng/ResearchProject/data/big/qsar_with_lims/CHEMBL1841.csv,0.9999999999999998,0.8010296252170239,0.7237574381863792,0.7052942947593068,0.5496638517970658,0.5359614583011828,0.43429825614234463,0.25661926277725294,0.1985514053339942
/home/rjb255/University/ChemEng/ResearchProject/data/big/qsar_with_lims/CHEMBL4333.csv,1.0,0.41536463661221434,0.2042484803174312,0.15000032535483424,0.15110923211875957,0.12288863789577877,0.09522128408690814,0.0733194120530137,0.06455491377605863
/home/rjb255/University/ChemEng/ResearchProject/data/big/qsar_with_lims/CHEMBL325.csv,0.9999999999999997,1.1071282136648168,1.3319869950147736,0.7973964916556434,0.6350889025605865,0.5000484148117392,0.3997890521236452,0.35955871259490074,0.3212482859686276
/home/rjb255/University/ChemEng/ResearchProject/data/big/qsar_with_lims/CHEMBL4354.csv,0.9999999999999996,0.20883921972210792,0.18460481145785915,0.1439437571774246,0.13067780216703725,0.10230940141806652,0.08965958189921051,0.07642232434092781,0.0661507375718036
/home/rjb255/University/ChemEng/ResearchProject/data/big/qsar_with_lims/CHEMBL4005.csv,1.0,0.22218761695617942,0.1908382556722525,0.17261174156949932,0.15440837511379354,0.14018564136765324,0.10469133161671307,0.09313872418857429,0.07974599501647432
/home/rjb255/University/ChemEng/ResearchProject/data/big/qsar_with_lims/CHEMBL3717.csv,1.0,0.24497068432298733,0.20760641956414885,0.15520607219755728,0.13641613769017427,0.12564431839196388,0.10986921553567178,0.10366255459938634,0.09669185252529854
